TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
122,12,590,65,63,1019,14,71,45,581,882,442,597,618,600,285,0,59,43,62,68,0,563,0,18,0,117,131,179,0,0,62,223,81,12,635,528,49,590,399,127,0,24,0,16,16,62,0,250,0,0,0,0,16,565,0,0,578,
121,20,527,67,62,1099,0,27,4,527,885,448,600,580,547,285,0,67,4,63,14,0,517,0,22,0,129,139,271,0,0,63,222,128,20,658,713,4,535,499,222,0,67,0,63,55,99,0,223,0,0,0,0,12,515,7,0,529,
182,17,549,66,64,1005,13,40,39,522,900,450,610,590,649,290,0,59,20,61,17,0,517,0,19,29,123,142,230,29,0,61,229,67,17,652,566,46,591,467,182,0,61,0,53,53,80,0,224,0,0,0,0,35,487,9,0,551,
181,11,646,62,62,1011,0,28,4,538,887,444,598,701,869,289,0,45,4,66,14,0,454,0,49,99,95,101,157,86,0,66,223,72,11,519,536,4,722,412,115,0,26,0,26,26,68,0,170,0,0,0,0,33,505,12,0,479,
102,11,647,62,62,1101,0,44,22,552,894,442,600,678,869,294,0,62,22,69,9,0,453,0,60,77,117,113,175,70,0,69,225,107,11,548,662,22,721,455,156,0,38,0,38,38,57,0,239,0,0,0,0,51,501,0,0,458,
101,17,801,67,65,957,0,76,19,633,436,459,151,896,1035,285,0,50,22,61,22,0,314,0,54,88,110,141,510,52,0,61,224,107,17,578,825,22,887,304,427,25,67,25,38,38,74,10,226,10,17,0,0,8,625,0,0,239,
152,13,707,63,68,1030,0,17,10,593,887,442,600,750,898,287,0,47,0,64,5,0,551,0,54,95,115,128,196,85,0,64,223,100,13,721,498,5,768,355,144,0,31,0,31,31,62,0,189,0,0,0,0,31,562,50,0,661,
142,13,624,65,65,1043,23,22,14,592,889,446,597,706,669,292,0,54,14,63,14,0,448,0,33,9,119,133,411,9,0,63,229,62,13,705,523,14,659,384,352,0,20,0,20,20,61,0,201,0,0,0,0,26,566,10,0,472,
111,13,806,68,64,1040,23,49,72,650,458,457,165,833,1028,293,0,59,72,67,28,0,406,0,53,66,123,136,392,66,0,67,226,102,13,646,894,88,894,324,376,0,65,0,54,54,70,11,213,11,0,0,0,31,619,21,0,351,
132,17,610,61,65,1047,11,17,17,652,880,441,592,734,672,288,0,45,6,67,22,0,670,0,21,0,110,132,277,0,0,67,221,99,17,720,472,12,621,310,194,0,29,0,25,25,78,0,167,0,0,0,0,42,610,16,0,651,
