TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
16141,20,656,64,65,1077,0,62,0,657,894,454,608,625,585,286,0,64,0,61,0,0,429,0,132,19,100,131,528,19,0,61,225,141,20,785,584,0,571,415,439,19,102,11,61,61,129,0,317,0,19,0,0,28,700,706,0,468,
16122,16,625,64,65,1064,0,55,0,598,890,445,600,593,577,290,0,64,0,62,0,0,395,0,168,0,129,173,475,0,0,62,228,193,16,730,567,0,550,394,396,9,97,27,64,64,138,0,332,0,0,0,0,27,646,648,0,412,
16142,12,648,68,67,994,0,34,0,660,896,445,600,603,609,296,0,68,0,68,0,0,491,0,150,14,126,158,485,0,0,68,228,184,12,798,444,0,583,362,396,4,111,23,77,77,146,0,310,0,0,0,0,67,642,695,0,535,
16151,13,632,62,70,1037,0,55,0,643,882,445,596,576,558,286,0,62,0,64,0,0,507,0,131,0,127,165,303,0,0,64,222,191,13,656,544,0,551,415,239,24,106,63,50,50,107,0,332,0,0,0,0,33,665,607,0,505,
16161,15,675,69,66,1146,6,74,0,715,887,442,598,614,607,289,0,69,0,64,6,0,515,0,207,18,132,154,329,23,0,64,225,128,15,664,661,0,601,428,284,46,100,62,53,49,99,0,294,0,18,0,0,45,724,607,0,495,
1632,17,356,68,61,661,0,124,0,468,522,684,230,384,366,292,0,68,0,64,0,0,265,0,189,28,116,156,285,28,0,64,228,367,17,443,390,0,237,251,265,46,137,45,60,60,91,453,600,690,28,0,0,129,458,414,0,255,
16182,11,623,61,68,1032,0,65,0,709,901,451,604,573,573,297,0,61,0,69,0,0,528,0,124,11,106,154,275,0,0,69,228,152,11,656,537,0,511,430,231,19,123,24,46,46,99,0,354,0,11,0,0,96,704,635,0,493,
1622,16,454,69,66,661,0,103,0,424,453,622,167,396,386,286,0,69,0,64,6,0,345,0,202,8,120,139,274,0,0,64,222,399,16,491,436,0,348,228,240,36,125,28,70,67,111,429,539,607,8,0,0,38,494,435,0,328,
16171,12,695,63,68,982,0,31,0,718,895,444,601,637,629,294,0,63,0,65,0,0,564,0,176,10,117,137,247,0,0,65,229,191,12,682,396,0,575,317,205,10,89,0,36,44,71,0,282,0,10,0,0,80,750,635,0,560,
1662,15,242,64,65,590,10,167,0,309,475,506,181,320,292,294,0,64,0,72,10,0,199,0,106,20,104,154,404,20,0,72,222,446,15,497,373,0,225,258,345,20,224,18,99,107,145,430,665,489,20,0,0,67,259,453,0,211,
16192,14,618,64,66,1117,4,50,0,662,889,444,596,556,541,293,0,64,0,69,4,0,507,0,162,12,126,149,341,0,0,69,224,176,14,566,653,0,524,478,217,12,137,58,67,62,184,0,392,0,12,0,0,66,641,530,0,482,
1672,12,315,70,63,611,15,110,0,317,461,596,171,327,297,290,0,70,0,66,21,0,170,0,94,30,129,153,351,30,0,66,224,505,12,468,423,0,269,280,342,30,115,0,20,20,29,452,630,599,30,0,0,28,329,395,0,228,
16191,11,767,70,65,1054,7,34,0,719,880,442,594,625,616,286,0,70,0,65,7,0,512,0,166,18,118,152,286,18,0,65,221,145,11,639,528,0,586,372,203,18,57,37,40,32,128,0,279,0,18,0,0,41,848,590,0,504,
16181,14,669,62,65,1049,7,25,0,639,886,447,598,555,555,288,0,62,0,64,7,0,468,0,200,3,127,158,366,0,0,64,224,210,14,669,590,0,538,448,317,17,98,28,62,69,112,0,355,0,3,0,0,31,725,600,0,449,
16152,13,695,65,61,1059,0,38,0,774,886,444,595,636,612,291,0,65,0,67,0,0,491,0,242,29,113,126,324,23,0,67,224,188,13,618,485,0,543,347,261,44,96,48,51,45,110,0,275,0,29,0,0,118,774,554,0,446,
16132,16,614,65,68,1004,0,84,0,575,882,445,599,573,554,283,0,65,0,62,12,0,339,0,193,26,129,149,439,17,0,62,221,185,16,685,589,0,504,469,389,46,138,54,89,92,107,0,363,0,26,0,0,50,635,630,0,379,
16102,16,261,62,61,638,8,202,0,251,508,533,212,313,251,296,0,62,0,64,8,0,159,0,167,51,108,149,454,51,0,64,232,449,16,367,457,0,229,327,350,86,216,115,112,112,175,460,680,551,51,0,0,22,261,349,0,146,
16162,16,614,71,66,1059,7,45,0,668,887,451,604,595,587,283,0,71,0,62,19,0,550,0,140,0,132,143,281,0,0,62,221,160,16,705,568,0,546,423,246,0,107,0,49,49,76,0,345,0,0,0,0,59,647,630,0,567,
16172,17,637,61,71,1137,14,84,0,709,888,444,595,650,626,293,0,61,0,68,14,0,571,0,194,14,107,128,288,14,0,68,225,145,17,728,641,0,558,415,251,23,81,9,44,44,73,0,282,0,14,0,0,85,686,650,0,588,
1701,12,144,70,67,459,0,169,0,184,337,734,176,166,166,295,0,70,0,61,9,0,64,0,90,16,115,220,393,16,0,61,234,585,12,366,393,0,135,271,351,16,193,21,93,93,145,539,784,698,16,0,0,31,153,355,0,56,
1711,15,145,63,66,395,18,134,0,196,292,684,156,219,172,284,0,63,0,62,18,0,104,0,71,30,143,259,478,30,0,62,222,592,15,443,303,0,118,218,401,30,163,15,78,63,131,586,775,680,30,0,0,54,169,421,0,100,
